Age,Nationality1,Nationality2,Locality,Special Need,Support,Student Type,Profession,Professional Situation,Professional Group,Mother's Profession,Mother's Habilitation,Mother's Professional Situation,Mother's Professional Group,Father's Profession,Father's Habilitation,Father's Professional Group,Father's Professional Situation,Academic Year,Course,Faculty,Scholarship,Admission,Status,DGES Info,Admission Category,Admission Grade
30,Portugal,Unknown,SÃO BRÁS DE ALPORTEL,No,No,Estudante a Tempo Inteiro,Outra situação,Trabalhador por conta de outrem,Condutores de veículos e operadores de equipamentos móveis ,Outra situação,Ensino secundário - 12.º  ou equivalente,Reformado,"Técnicos de nível intermédio, das áreas financeira, administrativa e dos negócios",Outra situação,Ensino secundário - 12.º  ou equivalente,"Especialistas em finanças, contabilidade, organização administrativa, relações públicas e comerciais ",Reformado,200506,CURSO BIETÁPICO EM ASSESSORIA DE ADMINISTRAÇÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,1,12 - Mudança de curso,Unknown,Unknown
27,Portugal,Unknown,ARMAÇÃO DE PÊRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Transferência,0,Unknown,Unknown,Unknown
34,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,CURSOS BIETÁPICOS (INICÍO 1998/99),0,Unknown,Unknown,Unknown
26,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
26,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
28,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,Transferência,0,Unknown,Unknown,Unknown
27,Portugal,Unknown,FIGUEIRA DA FOZ,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,CONCURSOS ESPECIAIS,0,Unknown,Unknown,Unknown
28,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
26,Portugal,Unknown,VILA REAL SANTO ANTÓNIO,No,No,Estudante a Tempo Inteiro,Unknown,"Aluno, estudante",Especialistas das atividades intelectuais e científicas,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Profissões das Forças Armadas,Trabalhador por conta de outrem,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
27,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM FARMÁCIA - 1.º CICLO,Escola Superior de Saúde,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
28,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Trabalhador por conta própria como isolado,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
26,Portugal,Unknown,ALMANCIL,No,No,Estudante a Tempo Inteiro,Unknown,Desempregado,Técnicos e profissões de nível intermédio,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,CONCURSOS ESPECIAIS,0,Unknown,Unknown,12
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,CONCURSOS ESPECIAIS,0,Unknown,Unknown,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,INGRESSO,0,3 - Concurso institucional,Unknown,Unknown
30,Portugal,Unknown,SÃO BRÁS DE ALPORTEL,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
26,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 2,0,1 - Concurso nacional de acesso,Unknown,Unknown
26,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Não disponível,Outra situação,Outra situação,Unknown,Não disponível,Outra situação,Outra situação,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA MECÂNICA - 1.º CICLO,Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
26,Portugal,Unknown,ALGOZ,No,No,Estudante a Tempo Inteiro,"Engenheiro Electrotécnico - Automação, Controlo, Instrumentação",Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Reformado,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Reformado,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,CONCURSOS ESPECIAIS,1,Unknown,Unknown,Unknown
26,Portugal,Unknown,ALGOZ,No,No,Estudante a Tempo Inteiro,"Engenheiro Electrotécnico - Automação, Controlo, Instrumentação",Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Ensino secundário - 12.º  ou equivalente,Reformado,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Reformado,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
36,Portugal,Unknown,LAGOS,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Transferência,0,Unknown,Unknown,Unknown
30,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Transferência,1,Unknown,Unknown,Unknown
29,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,CURSOS BIETÁPICOS (INICÍO 1998/99),0,Unknown,Unknown,Unknown
27,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,CURSOS BIETÁPICOS (INICÍO 1998/99),0,Unknown,Unknown,Unknown
25,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
28,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ASSESSORIA DE ADMINISTRAÇÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,OLHÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Pessoal administrativo,Trabalhador por conta de outrem,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
37,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Técnico de Manutenção,Trabalhador por conta de outrem,Técnicos e profissões de nível intermédio,Unknown,Ensino superior - licenciatura,Trabalhador por conta de outrem,Outra situação,Militar,Ensino superior - licenciatura,Profissões das Forças Armadas,Outra situação,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,SALIR,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
34,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Pessoal administrativo,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,"Trabalhadores qualificados da indústria, construção e artífices",Trabalhador por conta de outrem,200506,CURSO BIETÁPICO EM TURISMO - 1.º CICLO,"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
26,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhador por conta de outrem,Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Trabalhador por conta de outrem,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
27,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Trabalhador por conta própria como isolado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Ensino básico 2.º ciclo - 6.º ano de escolaridade ,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Reformado,200506,CURSO BIETÁPICO EM EDUCAÇÃO E INTERVENÇÃO COMUNITÁRIA - 1.º CICLO,Escola Superior de Educação e Comunicação,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
28,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,INGRESSO,0,3 - Concurso institucional,Unknown,Unknown
24,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
27,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO DE TERAPÊUTICA DA FALA - 1.º CICLO,Escola Superior de Saúde,No,INGRESSO,0,3 - Concurso institucional,Unknown,Unknown
24,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ANÁLISES CLÍNICAS E SAÚDE PÚBLICA - 1.º CICLO,Escola Superior de Saúde,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
24,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Doméstico,Outra situação,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Trabalhadores não qualificados,Outra situação,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Diurno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
26,Portugal,Unknown,ALBUFEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,INGRESSO,0,3 - Concurso institucional,Unknown,Unknown
27,Portugal,Unknown,LAGOA,No,No,Estudante a Tempo Inteiro,Unknown,Outra situação,Outra situação,Cozinheiro,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Reformado,"Trabalhadores dos serviços pessoais, de proteção e segurança e vendedores",Unknown,Não disponível,Não disponível,Não disponível,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
24,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM DIETÉTICA - 1.º CICLO,Escola Superior de Saúde,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
24,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
25,Portugal,Unknown,CORUCHE,No,No,Dirigente Associativo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
24,Portugal,Unknown,ARMAÇÃO DE PÊRA,No,No,Estudante a Tempo Inteiro,Unknown,Outra situação,Outra situação,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Outra situação,Não disponível,Unknown,Ensino básico 3.º ciclo - 9.º ano de escolaridade ,Não disponível,Outra situação,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Diurno),Instituto Superior de Engenharia,No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
27,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
23,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM TURISMO - 1.º CICLO,"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
24,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Outros Analistas de Sistemas e Outros Especialistas de Informática,Trabalhador por conta de outrem,Especialistas das atividades intelectuais e científicas,Unknown,Não disponível,Outra situação,Outra situação,Unknown,Não disponível,Outra situação,Outra situação,200506,CURSO BIETÁPICO EM ENGENHARIA CIVIL - 1.º CICLO - (Nocturno),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
25,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM ANÁLISES CLÍNICAS E SAÚDE PÚBLICA - 1.º CICLO,Escola Superior de Saúde,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
26,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM DESPORTO - 1.º CICLO,Escola Superior de Educação e Comunicação,No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,CASTRO VERDE,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,Mudança de Curso,0,12 - Mudança de curso,Unknown,Unknown
25,Portugal,Unknown,TAVIRA,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM GESTÃO HOTELEIRA - 1.º CICLO,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 2,0,1 - Concurso nacional de acesso,Unknown,Unknown
26,Portugal,Unknown,FARO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200506,CURSO BIETÁPICO EM TURISMO - 1.º CICLO,"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 1,0,1 - Concurso nacional de acesso,Unknown,Unknown
31,Portugal,Unknown,PORTIMÃO,No,No,Estudante a Tempo Inteiro,Unknown,Unknown,Unknown,Unknown,Ensino secundário - 12.º  ou equivalente,Reformado,Outra situação,Unknown,Ensino secundário - 12.º  ou equivalente,Outra situação,Reformado,200506,CURSO BIETÁPICO EM ENGENHARIA ELÉCTRICA E ELECTRÓNICA - 1.º CICLO - (DIURNO),Instituto Superior de Engenharia,No,Titulares de cursos médios e superiores,0,8 - Concurso especial titulares outros cursos superiores,Unknown,Unknown
25,Portugal,Unknown,QUARTEIRA,No,No,Estudante a Tempo Inteiro,Unknown,Trabalhador por conta de outrem,Outra situação,Empregado de Quartos - Hotelaria,Não sabe ler nem escrever,Trabalhador por conta de outrem,Trabalhadores não qualificados,Unknown,Ensino básico 1.º ciclo - 4.º ano de escolaridade ,Outra situação,Outra situação,200506,CURSO BIETÁPICO EM ASSESSORIA DE ADMINISTRAÇÃO - 1.º CICLO - (Nocturno),"Escola Superior de Gestão, Hotelaria e Turismo",No,FASE 2,0,1 - Concurso nacional de acesso,Unknown,Unknown
